Date,Inflow_Total_cfs,Inflow_Total_AF,Total_Outflow_cfs,Total_Outflow_AF,Power_Release_cfs,Power_Release_AF,River_Outlet_Release_cfs,River_Outlet_Release_AF,InflowTemp_degF,Gate_Upp,Gate_Mid,Gate_PRG,Gate_SDG,Riv_Upp,Riv_Mid,Riv_Bot,Wind_msec,Wind_TKE_Term,AirTemp_degC,AirTemp_degF,SolRad_Wm2,SolRad_gridMet_Wm2,Precip_mm,Precip_in,Tdew_degC,Evap_cfs,Storage_AF,Tw_Temp_degF,Area_ac,PrecipVol_AF,Inflow_minus_precip_AF,Precip_in_allzeros,Tw_target_degF
8/28/2003,3568,7077.024793,5975,11851.23967,5975,11851.23967,0,0,64.32012388,0,0,3,2,0,0,0,1.795,70.14310365,25.20833333,77.375,353.125,296.1,0,0,8.559332888,262,3279228,49.99127204,24057.27416,0,7077.024793,0,50.0480912
8/29/2003,3378,6700.165289,5957,11815.53719,5957,11815.53719,0,0,64.07277072,0,0,3,2,0,0,0,1.922083333,72.20915015,26.875,80.375,353.25,294.5,0,0,8.658820705,212,3273692,50.12712405,24030.15427,0,6700.165289,0,50.08236245
8/30/2003,2864,5680.661157,6365,12624.79339,6365,12624.79339,0,0,64.05848786,0,0,3,2,0,0,0,1.799166667,12.81536023,27.09625,80.77325,358.5,295.9,0,0,9.694352372,261,3266231,50.12869126,23993.60414,0,5680.661157,0,50.16681339
8/31/2003,2610,5176.859504,6305,12505.78512,6305,12505.78512,0,0,64.07702338,0,0,3,2,0,0,0,1.52,28.92672864,27.94916667,82.3085,331.9583333,290.2,0,0,9.192149823,176,3258552,50.24462485,23955.87583,0,5176.859504,0,50.19404197
9/1/2003,3251,6448.264463,6072,12043.63636,6072,12043.63636,0,0,64.05719703,0,0,5,0,0,0,0,1.79625,2.389993646,30.315,86.567,341.4583333,286.1,0,0,9.603636306,317,3252328,50.2088098,23925.22636,0,6448.264463,0,50.25033181
9/2/2003,4731,9383.801653,5955,11811.57025,5955,11811.57025,0,0,64.06834529,0,0,5,0,0,0,0,1.445416667,12.40877554,29.75916667,85.5665,345.5416667,282.3,0,0,10.76854422,225,3249454,50.29756079,23911.07364,0,9383.801653,0,50.25730469
9/3/2003,3809,7555.041322,6339,12573.22314,6339,12573.22314,0,0,63.80492031,0,0,5,0,0,0,0,2.111319444,35.37302788,26.28013889,79.30425,155.9583333,211.6,0,0,13.79040712,246,3243948,50.26554347,23883.95989,0,7555.041322,0,50.29377335
9/4/2003,3887,7709.752066,5536,10980.49587,5536,10980.49587,0,0,63.73903882,0,0,5,0,0,0,0,1.932916667,13.14978668,28.34416667,83.0195,283.7083333,271.2,0,0,15.70829746,161,3240357,50.3182158,23866.27636,0,7709.752066,0,50.32707311
9/5/2003,4285,8499.173554,5060,10036.36364,5060,10036.36364,0,0,63.47213488,0,0,5,2,0,0,0,1.948958333,181.5651105,26.45388889,79.617,324.75,266.2,3.81,0.15,15.40726813,189,3238444,50.39746005,23856.84428,298.2105535,8200.963,0,50.34723422
9/6/2003,3130,6208.264463,4765,9451.239669,4765,9451.239669,0,0,63.25623644,0,0,5,2,0,0,0,2.229166667,108.8784582,22.50833333,72.515,342.2083333,275.3,0,0,10.03757204,287,3234632,50.32602681,23837.97869,0,6208.264463,0,50.35788479
9/7/2003,2893,5738.181818,4894,9707.107438,4894,9707.107438,0,0,62.36693902,0,0,3,2,0,0,0,2.172916667,81.40919929,20.39583333,68.7125,153.9166667,254.6,0,0,10.84969114,161,3230344,50.3501675,23816.75739,0,5738.181818,0,50.33328571
9/8/2003,3504,6950.082645,4304,8536.859504,4304,8536.859504,0,0,62.23476344,0,0,3,2,0,0,0,2.761666667,82.09455829,21.32416667,70.3835,300.3333333,271,0,0,3.195052287,161,3228438,50.32366281,23807.32459,0,6950.082645,0,50.37812592
9/9/2003,3463,6868.760331,5039,9994.710744,5039,9994.710744,0,0,61.70996109,0,0,3,2,0,0,0,1.19,1.547359041,18.62958333,65.53325,158.5416667,112.3,0.254,0.01,10.16661626,105,3225103,50.46054746,23790.81968,19.82568307,6848.934648,0,50.42385884
9/10/2003,3142,6232.066116,4414,8755.041322,4414,8755.041322,0,0,61.71813239,0,0,3,2,0,0,0,4.094583333,474.5093644,23.5375,74.3675,313.9166667,244.7,0,0,8.543362592,49,3222482,50.48736625,23777.84836,0,6232.066116,0,50.48601635
9/11/2003,3583,7106.77686,5181,10276.36364,5181,10276.36364,0,0,62.01096985,0,0,3,2,0,0,0,5.787916667,1313.712799,29.45833333,85.025,313,262.2,0,0,8.986397183,203,3218909,50.51013533,23760.16558,0,7106.77686,0,50.54700348
9/12/2003,3918,7771.239669,5687,11280,5687,11280,0,0,62.25458438,0,0,3,2,0,0,0,6.2725,1734.984496,29.35666667,84.842,275.4583333,263.9,0,0,5.815826338,272,3214860,50.64350886,23740.1208,0,7771.239669,0,50.5908822
9/13/2003,3607,7154.380165,5942,11785.78512,5942,11785.78512,0,0,62.2090128,0,0,3,2,0,0,0,6.603333333,2588.154374,28.90416667,84.0275,334.5,265.2,0,0,-1.490821753,293,3209647,50.61900242,23714.1834,0,7154.380165,0,50.64366101
9/14/2003,3253,6452.231405,6228,12353.05785,6228,12353.05785,0,0,61.30495113,0,0,3,2,0,0,0,3.120416667,80.58257689,28.19458333,82.75025,332.0416667,264.9,0,0,-0.731002856,251,3203249,50.66847176,23682.35,0,6452.231405,0,50.67107376
9/15/2003,2979,5908.760331,5743,11391.07438,5743,11391.07438,0,0,60.82694459,0,0,3,2,0,0,0,2.249583333,135.4915821,23,73.4,292.875,259.1,0,0,8.263675519,223,3197325,50.72574711,23652.875,0,5908.760331,0,50.75547782
9/16/2003,3881,7697.85124,4670,9262.809917,4670,9262.809917,0,0,60.9511903,0,0,3,2,0,0,0,2.593333333,135.9965625,21.21375,70.18475,303.5833333,244.4,0,0,6.822088463,167,3195429,50.8722146,23643.44141,0,7697.85124,0,50.8633289
9/17/2003,3122,6192.396694,5064,10044.29752,5064,10044.29752,0,0,60.19753544,0,0,3,2,0,0,0,7.23875,3037.13848,22.14833333,71.867,332,249.1,0,0,-0.617839409,208,3191165,50.99202499,23622.22005,0,6192.396694,0,50.91684324
9/18/2003,3439,6821.157025,4532,8989.090909,4532,8989.090909,0,0,59.6768798,0,0,3,2,0,0,0,3.307083333,233.9076714,25.70333333,78.266,325.4583333,255.2,0,0,-2.158794833,215,3188571,50.88629014,23609.2506,0,6821.157025,0,50.89951676
9/19/2003,3538,7017.520661,4267,8463.471074,4267,8463.471074,0,0,59.89421581,0,0,3,2,0,0,0,1.12,1.39985294,23.34791667,74.02625,314.4583333,248.5,0,0,3.061470896,222,3186685,50.82023516,23599.821,0,7017.520661,0,50.86124639
9/20/2003,3143,6234.049587,4390,8707.438017,4390,8707.438017,0,0,61.00039946,0,0,3,2,0,0,0,3.630833333,239.4237761,27.88458333,82.19225,320.0416667,250.1,0,0,4.047804778,180,3183855,50.87721388,23585.6716,0,6234.049587,0,50.89655773
9/21/2003,3579,7098.842975,5470,10849.58678,5470,10849.58678,0,0,59.79321897,0,0,3,2,0,0,0,2.628125,128.2943413,29.55333333,85.196,312.375,251.1,0,0,2.621936496,249,3179611,50.99222416,23564.4525,0,7098.842975,0,50.94977081
9/22/2003,3469,6880.661157,4555,9034.710744,4555,9034.710744,0,0,60.25127297,0,0,3,2,0,0,0,1.71375,23.39843894,27.38916667,81.3005,307.3333333,245.8,0,0,5.358523855,222,3177017,50.9798744,23551.48305,0,6880.661157,0,50.9911435
9/23/2003,3387,6718.016529,4425,8776.859504,4425,8776.859504,0,0,59.71540577,0,0,3,2,0,0,0,1.931666667,35.44553616,27.22208333,80.99975,296.2083333,240.9,0,0,7.685014641,270,3174423,51.00133194,23538.5136,0,6718.016529,0,51.02488587
9/24/2003,3622,7184.132231,4814,9548.429752,4814,9548.429752,0,0,60.13944391,0,0,3,2,0,0,0,1.308333333,26.13029373,27.85833333,82.145,283.2083333,237.7,0,0,8.778883999,235,3171593,51.09345126,23524.3642,0,7184.132231,0,51.04036108
9/25/2003,4098,8128.264463,4295,8519.008264,4295,8519.008264,0,0,60.24590527,0,0,3,2,0,0,0,1.254583333,12.23975038,24.24541667,75.64175,288.0833333,240.9,0,0,13.48805506,159,3170886,51.02630005,23520.82935,0,8128.264463,0,51.08386752
9/26/2003,3524,6989.752066,4625,9173.553719,4625,9173.553719,0,0,59.40812445,0,0,3,2,0,0,0,1.342916667,107.5555313,23.875,74.975,292.875,238.4,0,0,12.28718061,207,3168292,51.13185126,23507.8599,0,6989.752066,0,51.12978111
9/27/2003,3527,6995.702479,4504,8933.553719,4504,8933.553719,0,0,59.57422547,0,0,3,2,0,0,0,0.9575,1.259016254,22.70666667,72.872,251.6666667,232.5,0,0,12.68973552,207,3165944,51.23119202,23496.07001,0,6995.702479,0,51.28054521
9/28/2003,3200,6347.107438,4552,9028.760331,4552,9028.760331,0,0,59.39025682,0,0,3,2,0,0,0,1.820416667,134.6809995,23.27520833,73.895375,276.5833333,226.8,0,0,11.52444576,186,3162894,51.47859235,23480.73874,0,6347.107438,0,51.40575784
9/29/2003,3313,6571.239669,4407,8741.157025,4407,8741.157025,0,0,59.47740772,0,0,3,2,0,0,0,1.836666667,2.481064483,20.68541667,69.23375,272.875,224.7,0,0,11.05692809,207,3160314,51.50748915,23467.76999,0,6571.239669,0,51.49411524
9/30/2003,3672,7283.305785,3966,7866.446281,3966,7866.446281,0,0,58.9452519,0,0,3,2,0,0,0,1.3775,1.821894868,20.75458333,69.35825,274.8333333,222.6,0,0,7.000034649,179,3159376,51.49626422,23463.05499,0,7283.305785,0,51.51624613
10/1/2003,3401,6745.785124,3931,7797.024793,3931,7797.024793,0,0,59.44247819,0,0,3,2,0,0,0,1.15125,28.4658763,21.75,71.15,263.6666667,219.6,0,0,8.815079728,179,3157969,51.54498501,23455.9825,0,6745.785124,0,51.53307686
10/2/2003,3416,6775.53719,4224,8378.181818,4224,8378.181818,0,0,59.57404153,0,0,3,2,0,0,0,1.812083333,148.2910736,21.92125,71.45825,263.5,217.9,0,0,10.37299683,138,3156093,51.55798135,23446.55251,0,6775.53719,0,51.56286811
10/3/2003,2564,5085.619835,3693,7324.958678,3693,7324.958678,0,0,59.59944155,0,0,3,2,0,0,0,2.0375,187.4871721,22.14833333,71.867,244.6666667,200.2,0,0,12.45118514,172,3153512,51.58563797,23433.57874,0,5085.619835,0,51.58650633
10/4/2003,3673,7285.289256,4210,8350.413223,4210,8350.413223,0,0,59.56751841,0,0,3,2,0,0,0,1.6825,23.2079865,22.14833333,71.867,228.5416667,206.4,0,0,12.45118514,172,3152105,51.61589967,23426.50625,0,7285.289256,0,51.61586888
10/5/2003,3420,6783.471074,3971,7876.363636,3971,7876.363636,0,0,59.46912668,0,0,3,2,0,0,0,0.831666667,1.042569536,21.92208333,71.45975,248.6666667,207.6,0,0,10.79115351,158,3150698,51.64606901,23419.43375,0,6783.471074,0,51.71969438
10/6/2003,4045,8023.140496,4157,8245.289256,4157,8245.289256,0,0,59.21383429,0,0,3,2,0,0,0,1.4575,1.837963197,23.78333333,74.81,252.2916667,207.1,0,0,8.029876255,124,3150229,51.89711447,23417.07626,0,8023.140496,0,51.85699085
10/7/2003,3638,7215.867769,3828,7592.727273,3828,7592.727273,0,0,59.46409703,0,0,3,2,0,0,0,1.572916667,2.100072127,23.62041667,74.51675,250.7916667,195.2,0,0,7.416038631,165,3149525,52.02778908,23413.5375,0,7215.867769,0,51.90042711
10/8/2003,3698,7334.876033,3692,7322.975207,3692,7322.975207,0,0,58.72190062,0,0,3,2,0,0,0,1.6925,75.316636,21.37541667,70.47575,236.9583333,206.4,0,0,9.366562266,124,3149291,51.77637778,23412.36126,0,7334.876033,0,51.8819832
10/9/2003,3196,6339.173554,3448,6839.008264,3448,6839.008264,0,0,58.47751772,0,0,3,2,0,0,0,2.7425,132.1598304,18.5325,65.3585,231.8333333,208.7,0,0,4.970757451,103,3148587,51.84178273,23408.8225,0,6339.173554,0,51.78129994
10/10/2003,3516,6973.884298,3649,7237.68595,3649,7237.68595,0,0,57.87371368,0,0,3,2,0,0,0,5.205833333,1742.505596,18.31,64.958,261.2916667,207.5,0,0,-0.490444647,103,3148118,51.7257393,23406.46501,0,6973.884298,0,51.74598465
10/11/2003,4401,8729.256198,3917,7769.256198,3917,7769.256198,0,0,58.08800547,0,0,3,2,0,0,0,1.435,1.883622438,18.5,65.3,226.8333333,197.4,0,0,0.289731777,248,3148587,51.67043191,23408.8225,0,8729.256198,0,51.78042673
10/12/2003,4138,8207.603306,3666,7271.404959,3666,7271.404959,0,0,57.54628662,0,0,3,2,0,0,0,3.15125,242.188831,19.54166667,67.175,238.4166667,198.5,0,0,1.958798252,117,3149291,51.94510897,23412.36126,0,8207.603306,0,51.78753197
10/13/2003,3500,6942.14876,3467,6876.694215,3467,6876.694215,0,0,56.7983675,0,0,3,2,0,0,0,4.235416667,740.2552786,20.86125,69.55025,254.0416667,202,0,0,-3.358490601,151,3149056,51.74705503,23411.18,0,6942.14876,0,51.84100876
10/14/2003,3763,7463.801653,3473,6888.595041,3473,6888.595041,0,0,56.75044891,0,0,3,2,0,0,0,1.028333333,1.306774795,17.41666667,63.35,240.5833333,199.8,0,0,0.457583005,172,3149291,51.83086228,23412.36126,0,7463.801653,0,51.85484323
10/15/2003,3113,6174.545455,4902,9722.975207,4902,9722.975207,0,0,55.62743147,0,0,3,2,0,0,0,1.142083333,12.06432663,15.33333333,59.6,160.5833333,187.2,0,0,3.243276589,103,3145538,51.98661239,23393.49626,0,6174.545455,0,52.03319256
10/16/2003,3313,6571.239669,4743,9407.603306,4743,9407.603306,0,0,55.62463107,0,0,3,2,0,0,0,1.47875,1.9639646,18.3375,65.0075,218.4166667,186.3,0,0,6.306281639,103,3142498,52.282103,23378.16699,0,6571.239669,0,52.17736298
10/17/2003,3854,7644.297521,4831,9582.14876,4831,9582.14876,0,0,55.64114452,0,0,3,2,0,0,0,0.964166667,1.23056707,18.70833333,65.675,194.625,187.8,0,0,7.494958059,82,3140398,52.26337355,23367.55675,0,7644.297521,0,52.23886795
10/18/2003,1106,2193.719008,4623,9169.586777,4623,9169.586777,0,0,53.60849892,0,0,3,2,0,0,0,1.085416667,1.400724911,17.55083333,63.5915,188.25,183.7,0,0,7.300706864,130,3133164,52.17112731,23331.00699,0,2193.719008,0,52.25426672
10/19/2003,3605,7150.413223,3626,7192.066116,3626,7192.066116,0,0,55.89768103,0,0,3,2,0,0,0,0.899583333,1.151565576,18.08333333,64.55,202.5,164.6,0,0,5.879962934,96,3132931,52.32829929,23329.82976,0,7150.413223,0,52.2989723
10/20/2003,3619,7178.181818,3751,7440,3751,7440,0,0,55.09803244,0,0,3,2,0,0,0,0.90875,1.204189852,19.38,66.884,201.6666667,176,0,0,6.869100225,103,3132464,52.39749031,23327.47024,0,7178.181818,0,52.41458655
10/21/2003,3843,7622.479339,3622,7184.132231,3622,7184.132231,0,0,55.13130932,0,0,3,2,0,0,0,0.922083333,22.3068923,20.04166667,68.075,210.7916667,175.6,0,0,7.301973362,103,3132698,52.51797004,23328.65253,0,7622.479339,0,52.42609021
10/22/2003,4117,8165.950413,4014,7961.652893,4014,7961.652893,0,0,54.80942762,0,0,3,2,0,0,0,1.028333333,1.302223817,18.88333333,65.99,169.2916667,115,0,0,7.745080707,103,3132698,52.36281029,23328.65253,0,8165.950413,0,52.50721437
10/23/2003,2785,5523.966942,4198,8326.61157,4198,8326.61157,0,0,54.35154559,0,0,3,2,0,0,0,4.48,834.48931,21.25,70.25,208.625,181,0,0,3.923269223,117,3129664,52.64086279,23313.32325,0,5523.966942,0,52.48585688
10/24/2003,2400,4760.330579,3536,7013.553719,3536,7013.553719,0,0,53.72150065,0,0,3,2,0,0,0,5.6375,1302.768108,25.58333333,78.05,195.3333333,174.4,0,0,-2.413317306,158,3127097,52.45389755,23300.35349,0,4760.330579,0,52.49151604
10/25/2003,2470,4899.173554,3912,7759.338843,3912,7759.338843,0,0,53.8349234,0,0,3,2,0,0,0,5.1025,1091.531306,27.125,80.825,198.7916667,172.5,0,0,-2.578385898,205,3123830,52.37978778,23283.84699,0,4899.173554,0,52.44758352
10/26/2003,3568,7077.024793,4304,8536.859504,4304,8536.859504,0,0,54.16000226,0,0,3,2,0,0,0,3.5148,214.8280593,27.1806,80.92508,177.36,170.4,0,0,-0.051476754,205,3121963,52.50906523,23274.41398,0,7077.024793,0,52.53119588
10/27/2003,3655,7249.586777,6261,12418.5124,6261,12418.5124,0,0,53.96337068,0,0,3,2,0,0,0,3.525,585.0466978,24.54166667,76.175,201.4166667,170,0,0,2.991493153,205,3116387,52.70473464,23246.11797,0,7249.586777,0,52.63538233
10/28/2003,4086,8104.46281,6690,13269.42149,6690,13269.42149,0,0,53.8776422,0,0,3,2,0,0,0,3.642916667,448.620123,27.375,81.275,169.75,162.6,0,0,6.728862044,205,3110816,52.69234712,23217.82258,0,8104.46281,0,52.73097513
10/29/2003,3186,6319.338843,6712,13313.05785,6712,13313.05785,0,0,54.05509706,0,0,3,2,0,0,0,2.75875,265.0896416,17.39833333,63.317,175.7916667,169.2,0,0,2.435791664,102,3103620,52.79584363,23181.27373,0,6319.338843,0,52.71625756
10/30/2003,3597,7134.545455,6537,12965.95041,6537,12965.95041,0,0,53.143675,0,0,3,2,0,0,0,2.173333333,3.019410393,11.75458333,53.15825,186.6666667,154.2,0.4,0.015748031,-1.914090104,102,3097586,52.66058194,23150.62069,30.38139199,7104.164063,0,52.80723376
10/31/2003,3587,7114.710744,6827,13541.15702,6827,13541.15702,0,0,52.729801,0,0,3,2,0,0,0,3.408333333,304.6148743,10.5,50.9,133.25,110.6,0.9,0.035433071,-1.793287909,136,3090889,52.96527571,23116.43102,68.25717821,7046.453566,0,52.81452737
11/1/2003,2361,4682.975207,5526,10960.66116,5526,10960.66116,0,0,51.55610039,0,0,3,2,0,0,0,1.35,28.74770225,8,46.4,197.2916667,152.6,0.1,0.003937008,-5.113149918,95,3084422,52.81772446,23083.41555,7.573299065,4675.401908,0,52.90564518
11/2/2003,4959,9836.033058,6494,12880.66116,6494,12880.66116,0,0,51.15815134,0,0,3,2,0,0,0,1.628541667,64.03851081,6.770833333,44.1875,58.95833333,45.7,8.528,0.335748031,0.897517059,95,3081189,52.93393536,23066.91037,645.3891457,9190.643912,0,52.96283761
11/3/2003,3634,7207.933884,6491,12874.71074,6491,12874.71074,0,0,50.85752821,0,0,3,2,0,0,0,1.563541667,23.14969753,7.773333333,45.992,202.375,131.8,0,0,3.816023788,54,3075416,53.13685301,23037.43792,0,7207.933884,0,53.02663328
11/4/2003,3404,6751.735537,5464,10837.68595,5464,10837.68595,0,0,51.36856275,0,0,3,2,0,0,0,1.157083333,1.564145777,8.395833333,47.1125,161.5833333,88.4,0.254,0.01,4.300567354,27,3071277,53.00911148,23016.21474,19.18017895,6732.555358,0,53.10652204
11/5/2003,2987,5924.628099,5141,10197.02479,5141,10197.02479,0,0,50.86181808,0,0,3,2,0,0,0,1.98875,2.614203727,10.54916667,50.9885,139.375,71.4,0,0,5.36246994,47,3066912,53.17360162,22993.81308,0,5924.628099,0,53.15029387
11/6/2003,3070,6089.256198,4938,9794.380165,4938,9794.380165,0,0,49.83313235,0,0,3,2,0,0,0,0.72,0.830018462,10.54916667,50.9885,53.33333333,66.4,2.986,0.117559055,5.36246994,101,3063007,53.26816852,22973.77218,225.0645792,5864.191619,0,53.18731201
11/7/2003,4471,8868.099174,4437,8800.661157,4437,8800.661157,0,0,50.49110348,0,0,3,2,0,0,0,0.868527778,1.04945284,10.61708333,51.11075,18.79166667,60.7,7.542,0.296929134,10.20908088,34,3063007,53.12016588,22973.77218,568.4651896,8299.633984,0,53.22407404
11/8/2003,7099,14080.66116,2896,5744.132231,2896,5744.132231,0,0,50.16708132,0,0,3,2,0,0,0,3.318736111,960.4022873,11.85694444,53.3425,40.20833333,75.8,33.734,1.328110236,10.32801703,34,3071277,53.28388772,23016.21474,2547.3392,11533.32196,0,53.2978082
11/9/2003,8041,15949.09091,4324,8576.528926,4324,8576.528926,0,0,49.90726506,0,0,3,2,0,0,0,2.188805556,70.77812183,10.9375,51.6875,25.79166667,71.7,56.4,2.220472441,10.01631529,0,3078649,53.48937101,23053.9431,4265.887109,11683.2038,0,53.44593036
11/10/2003,4835,9590.082645,3151,6249.917355,3151,6249.917355,0,0,49.70951567,0,0,3,2,0,0,0,2.551875,14.05964115,12.08333333,53.75,175.0416667,114.2,2.54,0.1,7.125105668,54,3081882,53.56453236,23070.44829,192.2537357,9397.828909,0,53.47738302
11/11/2003,4252,8433.719008,3033,6015.867769,3033,6015.867769,0,0,49.50115751,0,0,3,2,0,0,0,4.594166667,577.4028743,14.76375,58.57475,170.8333333,131.1,0,0,4.843289593,54,3084192,53.37824569,23082.24135,0,8433.719008,0,53.56801896
11/12/2003,3981,7896.198347,3345,6634.710744,3345,6634.710744,0,0,49.13579591,0,0,3,2,0,0,0,5.02875,1042.549539,16.62458333,61.92425,169.8333333,132.1,0,0,2.654605599,54,3085346,53.76127884,23088.13277,0,7896.198347,0,53.541119
11/13/2003,3626,7192.066116,3640,7219.834711,3640,7219.834711,0,0,48.61478327,0,0,3,2,0,0,0,0.92875,11.71404004,10.47916667,50.8625,61.83333333,130,0,0,6.729703073,102,3085115,53.48383246,23086.95347,0,7192.066116,0,53.63898457
11/14/2003,5188,10290.24793,3442,6827.107438,3442,6827.107438,0,0,48.41809634,0,0,3,2,0,0,0,3.976041667,1111.493455,11.54166667,52.775,32.95833333,47.1,2.37,0.093307087,9.396317819,0,3088579,53.6718424,23104.63796,179.6522046,10110.59573,0,53.58077013
11/15/2003,7089,14060.82645,2863,5678.677686,2863,5678.677686,0,0,48.52738126,0,0,3,2,0,0,0,2.883125,419.5889804,10,50,44.79166667,68.3,9.752,0.383937008,8.77169113,34,3096893,53.58663553,23147.08277,740.5851418,13320.2413,0,53.6581607
11/16/2003,5228,10369.58678,4350,8628.099174,4350,8628.099174,0,0,48.52983272,0,0,3,2,0,0,0,2.308194444,65.23368503,10.25694444,50.4625,37.41666667,58.6,0.762,0.03,8.694911178,61,3098513,53.71600417,23155.33502,57.88833755,10311.69844,0,53.58215134
11/17/2003,4733,9387.768595,4321,8570.578512,4321,8570.578512,0,0,48.4836946,0,0,3,2,0,0,0,1.764097222,126.8246679,11.42361111,52.5625,117.4583333,75.9,0,0,7.973145617,61,3099210,53.44381433,23158.87512,0,9387.768595,0,53.63204204
11/18/2003,4136,8203.636364,4219,8368.264463,4219,8368.264463,0,0,48.27760202,0,0,3,2,0,0,0,1.096666667,1.429349944,10.75,51.35,151.0416667,122.8,0,0,6.857116536,34,3098978,53.73630761,23157.69678,0,8203.636364,0,53.57931635
11/19/2003,5343,10597.68595,4276,8481.322314,4276,8481.322314,0,0,48.29061376,0,0,3,2,0,0,0,0.693333333,0.923545458,10.74916667,51.3485,102.5,106.2,0.254,0.01,8.411811554,14,3101067,53.55782711,23168.30691,19.30692243,10578.37903,0,53.61624837
11/20/2003,3952,7838.677686,4744,9409.586777,4744,9409.586777,0,0,48.23707732,0,0,3,2,0,0,0,1.624027778,12.7271862,11.74861111,53.1475,118.0416667,120.6,0,0,1.83170492,27,3099442,53.55461039,23160.05346,0,7838.677686,0,53.60620207
11/21/2003,4020,7973.553719,4695,9312.396694,4695,9312.396694,0,0,47.38203584,0,0,3,2,0,0,0,1.757916667,2.363297869,5.791666667,42.425,142.5416667,70.5,0,0,-1.467065997,27,3098049,53.70616872,23152.97834,0,7973.553719,0,53.60329081
11/22/2003,3667,7273.38843,4442,8810.578512,4442,8810.578512,0,0,46.87728371,0,0,3,2,0,0,0,3.765,318.6823171,6.31,43.358,156.7083333,120.6,0,0,-5.940677633,41,3096431,53.54909331,23144.72416,0,7273.38843,0,53.61625573
11/23/2003,3007,5964.297521,4055,8042.975207,4055,8042.975207,0,0,46.30447101,0,0,3,2,0,0,0,2.885833333,173.5527383,7.847083333,46.12475,153.25,118.7,0,0,-5.428739298,0,3094353,53.59350517,23134.11551,0,5964.297521,0,53.5195232
11/24/2003,3704,7346.77686,4198,8326.61157,4198,8326.61157,0,0,46.21877412,0,0,3,2,0,0,0,0.364166667,0.449485064,5.875,42.575,144.5,116.8,0,0,-0.172514349,88,3093198,53.41597113,23128.21898,0,7346.77686,0,53.48031611
11/25/2003,3868,7672.066116,4389,8705.454545,4389,8705.454545,0,0,46.12102699,0,0,3,2,0,0,0,1.377083333,18.24254688,5.73625,42.32525,97.16666667,86.2,0,0,-0.277018509,61,3092044,53.43147204,23122.32755,0,7672.066116,0,53.40799593
11/26/2003,4091,8114.380165,4386,8699.504132,4386,8699.504132,0,0,46.19305051,0,0,3,2,0,0,0,1.56375,2.08175083,7,44.6,140.75,81.1,0,0,1.870865845,54,3091351,53.37654461,23118.78963,0,8114.380165,0,53.45991065
11/27/2003,4691,9304.46281,4677,9276.694215,4677,9276.694215,0,0,45.8718545,0,0,3,2,0,0,0,2.229583333,132.5869351,8.875,47.975,100.7916667,99.9,0,0,1.034298045,14,3091351,53.57171531,23118.78963,0,9304.46281,0,53.46888971
11/28/2003,3694,7326.942149,4379,8685.619835,4379,8685.619835,0,0,45.47787834,0,0,3,2,0,0,0,1.135833333,1.528165349,8.5,47.3,31.41666667,36.9,1.016,0.04,6.332079015,14,3089965,53.45840921,23111.7138,77.03904599,7249.903103,0,53.45085419
11/29/2003,5003,9923.305785,4756,9433.38843,4756,9433.38843,0,0,45.72366996,0,0,3,2,0,0,0,2.627083333,80.63937932,9.141666667,48.455,15.45833333,30.3,23.314,0.917874016,8.387023372,14,3090427,53.32243804,23114.07241,1767.983872,8155.321913,0,53.35976925
11/30/2003,4438,8802.644628,4540,9004.958678,4540,9004.958678,0,0,45.82365899,0,0,3,2,0,0,0,2.185416667,13.56184241,10.17125,50.30825,32.83333333,45.1,9.136,0.359685039,8.80657307,14,3090196,53.29846051,23112.8931,692.7801554,8109.864473,0,53.25377824
12/1/2003,6164,12226.1157,3918,7771.239669,3918,7771.239669,0,0,46.02675663,0,0,3,2,0,0,0,1.409548611,1.714977535,9.920138889,49.85625,24.08333333,48.7,13.538,0.532992126,9.131402793,34,3094584,53.14043617,23135.29482,1027.577497,11198.53821,0,53.22224472
12/2/2003,5887,11676.69421,3858,7652.231405,3858,7652.231405,0,0,46.18430558,0,0,3,2,0,0,0,0.770486111,0.90442237,11.14305556,52.0575,29.91666667,40.4,4.756,0.187244094,10.76884896,48,3098513,53.22783747,23155.33502,361.3083115,11315.3859,0,53.20376427
12/3/2003,5296,10504.46281,4235,8400,4235,8400,0,0,46.35755924,0,0,3,2,0,0,0,1.486652778,26.36273764,11.14930556,52.06875,115.2916667,79.6,0,0,8.431451804,7,3100603,53.24301918,23165.95023,0,10504.46281,0,53.20177006
12/4/2003,5339,10589.75207,4155,8241.322314,4155,8241.322314,0,0,45.98501243,0,0,3,2,0,0,0,1.260520833,1.578771073,9.328472222,48.79125,14.83333333,45,5.072,0.199685039,8.92020506,14,3102924,53.13445354,23177.73871,385.6873056,10204.06476,0,53.18313086
12/5/2003,7959,15786.44628,3863,7662.14876,3863,7662.14876,0,0,46.41989994,0,0,3,2,0,0,0,3.890916667,884.8971603,11.07986111,51.94375,9.375,33.8,13.446,0.529370079,10.41824852,0,3111048,53.17191987,23219.00092,1024.287029,14762.15925,0,53.11106031
12/6/2003,26566,52692.89256,2674,5303.801653,2674,5303.801653,0,0,47.71917193,0,0,3,2,0,0,0,8.798333333,8294.649396,13.01375,55.42475,18.875,33.9,25.146,0.99,11.39042757,0,3158438,53.02680752,23458.34,1935.31305,50757.57951,0,53.11729512
